"","X","iso2c","year","country","GDPpc","Rural","CO2","HCexpend","Water","Sanitation","Unemploym","HCexpendpc","FemUnempl","FemSchool","LifeExpect","DPT","Measles","Population","Incidence","Incidence2","DDif","lGDPpc","lRural","lCO2","lHCexpend","lWater","lSanitation","lUnemploym","lHCexpendpc","lFemUnempl","lFemSchool","lLifeExpect","lDPT","lMeasles"
"1",1,"AM",2000,"Armenia",2918.557685671,35.334,1.12652945387306,6.25348348353789,92.6,88.9,24.7000007629395,38.8606767821184,29,98.331,71.2765365853658,93,92,3076098,0.02,0.0301710349156353,1.23131638290351,7.97884482996881,3.56484567319049,0.119141626907038,1.83313866584845,4.52828914165213,4.48751214251986,3.20680327452217,3.65998285970393,3.36729582998647,4.58833933857662,4.26656719311235,4.53259949315326,4.52178857704904
"2",2,"AM",2001,"Armenia",3214.33701791647,35.615,1.15763670113335,5.9404164825964,93.1,89,35.9000015258789,41.1252727432259,40.0999984741211,103.10887,71.7556585365854,94,93,3059960,0.02,0.02,1,8.07537640013939,3.57276689743032,0.146380600336145,1.78177924583184,4.53367418428302,4.48863636973214,3.58073733799782,3.71662284111767,3.69137629626068,4.63578542029998,4.27326671615148,4.54329478227,4.53259949315326
"3",3,"AM",2002,"Armenia",3653.66130166758,35.717,0.998886774606646,5.40041920591836,93.7,89.2,27.7999992370605,42.1172773147579,33.7999992370605,96.52277,72.202243902439,94,91,3047002,0.02,0.02,1,8.20348504015887,3.57562676591908,-0.00111384548898907,1.68647658128274,4.54009818924438,4.49088103958596,3.32503599325272,3.74045804402635,3.5204607799168,4.56977893906032,4.27947112439699,4.54329478227,4.51085950651685
"4",4,"AM",2003,"Armenia",4181.71967594963,35.75,1.12931780692694,5.56388067737466,94.3,89.3,28.6000003814697,51.4433134333473,35.2000007629395,96.02313,72.6109756097561,94,94,3036032,0.02,0.02,1,8.33847784664425,3.57655026914002,0.121613739733453,1.7162958283558,4.54648118963941,4.49200148788245,3.35340673116391,3.94048049141142,3.56104610427847,4.56458909994706,4.28511608960207,4.54329478227,4.54329478227
"5",5,"AM",2004,"Armenia",4635.3032854684,35.783,1.20469835922968,5.5011816930336,94.9,89.4,32.2999992370605,65.0292553722608,36.2999992370605,97.42324,72.9749268292683,91,92,3025652,0.02,0.02,1,8.44145690961728,3.57747292028959,0.186229211315541,1.7049629224396,4.55282370561588,4.49312068217947,3.47506720660819,4.17483725128899,3.59181772025319,4.57906478588325,4.2901159140575,4.51085950651685,4.52178857704904
"6",6,"AM",2005,"Armenia",5296.81412791144,35.816,1.44616352622643,5.25211644309261,95.5,89.6,27.7999992370605,85.3682351481481,34.7000007629395,98.2696,73.2885609756098,90,94,3014917,0.02,0.02,1,8.57486081086116,3.57839472093866,0.368914206019177,1.65863112738529,4.55912624748668,4.49535531998088,3.32503599325272,4.44697407783381,3.54673970893954,4.58771472194782,4.29440453908283,4.49980967033027,4.54329478227
"7",7,"AM",2006,"Armenia",6019.86012469265,35.85,1.45927235272707,4.57775071813387,96.1,89.7,24.5,97.3270265360463,27.3999996185303,102.57411,73.5498292682927,87,92,3002911,0.02,0.02,1,8.70281930293204,3.57934356704563,0.377937922940292,1.52120776791453,4.56538931597625,4.49647076906475,3.19867311755068,4.57807671563829,3.31054299947177,4.63058556171249,4.2979631257435,4.46590811865458,4.52178857704904
"8",8,"AM",2007,"Armenia",6877.38236819561,35.883,1.69498127350845,4.30883082276188,96.7,89.8,28.3999996185303,132.675530429012,36.2000007629395,113.88427,73.7646341463415,88,92,2989882,0.02,0.02,1,8.8359933887914,3.58026364573544,0.527671692693772,1.46066659649416,4.57161340245925,4.49758497530815,3.34638913173513,4.88790652666347,3.5890591399074,4.73518275731631,4.30087940463841,4.47733681447821,4.52178857704904
"9",9,"AM",2008,"Armenia",7382.52463503484,36.003,1.86583623510825,3.7993229832847,97.3,90,28.6000003814697,148.809447834116,32.0999984741211,113.43185,73.9438780487805,89,94,2977488,0.02,0.02,1,8.90687095056271,3.58360226831741,0.623709336038024,1.33482288856605,4.57779898919196,4.49980967033027,3.35340673116391,5.00266661389221,3.4688559826008,4.73120221605622,4.30330640072359,4.48863636973214,4.54329478227
"10",10,"AM",2009,"Armenia",6357.82912499506,36.211,1.46647680679641,4.54532196287875,98,90.1,18.7000007629395,132.431057740188,19.8999996185303,110.10449,74.0930487804878,93,96,2968154,0.02,0.02,1,8.75744226551901,3.58936294007669,0.382862793965204,1.5140985640377,4.58496747867057,4.50092016461429,2.92852356465944,4.88606219107143,2.99071971256111,4.70142982400519,4.30532171927134,4.53259949315326,4.56434819146784
"11",11,"AM",2010,"Armenia",6507.91440229423,36.42,1.42423576748543,4.56225906399133,98.6,90.2,19,142.560562022951,21.3999996185303,99.0392775732368,74.2196585365854,94,97,2963496,0.02,0.02,1,8.78077431556255,3.59511807429946,0.353635366339447,1.51781790962191,4.59107126160859,4.50202942706858,2.94443897916644,4.9597669060755,3.06339090420212,4.63046319243125,4.30702905492914,4.54329478227,4.57471097850338
"12",12,"AM",2011,"Armenia",6812.35195593287,36.629,-0.913952015128107,3.71354490508864,99.2,90.4,18.3999996185303,127.063647425709,20.2999992370605,94.6931239179092,74.3321951219512,95,97,2964120,0.02,0.02,1,8.82649270749616,3.60084027639077,0.575817292005237,1.31198692044366,4.59713801429083,4.50424426739813,2.91235064388289,4.8446881217518,3.01062084846451,4.48862097148495,4.30854417041403,4.55387689160054,4.57471097850338
"13",13,"AM",2012,"Armenia",7290.63907133297,36.839,0.658985257024142,4.48562388574633,99.8,90.5,18.5,150.325494486997,20.7000007629395,95.8576368965696,74.4372195121951,95,97,2969081,0.02,0.02,1,8.89434648526646,3.60655706661044,0.646217212367121,1.50087759079672,4.60316818331742,4.50534985070588,2.91777073208428,5.01280290637305,3.0301337371283,4.54723204301912,4.30995607901029,4.55387689160054,4.57471097850338
"14",14,"AO",2000,"Angola",3387.19672569039,67.581,0.6852123493619,3.3906890986189,45.7,42.2,7.59999990463257,22.2303335427969,8,67.3145278485381,45.2047804878049,31,41,13924930,0.24,0.270254268582921,0.666153070209381,8.12775793370866,4.21332687845397,-0.378026489691228,1.22103317466389,3.82209829790016,3.74242022104197,2.02814823474394,3.10145773203794,2.07944154167984,4.25804319551209,3.81120284425021,3.43398720448515,3.71357206670431
"15",15,"AO",2001,"Angola",3417.19783128786,66.848,0.676539905401931,5.82113342989483,46.2,43.7,7.59999990463257,36.1606881779248,8,67.6505977413355,45.9731463414634,42,72,14385283,0.24,0.24,1,8.13657614663131,4.20242138537415,-0.390763845081558,1.76149499018714,3.83297979808769,3.77734810210154,2.02814823474394,3.58797256681204,2.07944154167984,4.21422535172703,3.82805745084044,3.73766961828337,4.27666611901606
"16",16,"AO",2002,"Angola",3758.54013721612,66.105,0.850821552359865,4.36041309376118,46.8,45.2,7.40000009536743,33.4846162009705,7.5,74.7544708194213,46.7117317073171,47,74,14886574,0.25,0.24,0,8.23178589961228,4.19124438696206,-0.161552864101179,1.4725667991483,3.8458832029236,3.81109708683819,2.00148001309761,3.51108611547672,2.01490302054226,4.32578775202907,3.84399534741527,3.85014760171006,4.30406509320417
"17",17,"AO",2003,"Angola",3818.66340723911,65.355,0.587820498895181,4.93052306531915,47.4,46.8,7.59999990463257,44.621892265134,8,40.5953026957791,47.3931707317073,46,62,15421075,0.25,0.25,1,8.24765574698074,4.17983394823752,-0.531333651676887,1.59544508086858,3.85862222870103,3.8458832029236,2.02814823474394,3.7982245965573,2.07944154167984,3.90131454004298,3.85847814093075,3.8286413964891,4.12713438504509
"18",18,"AO",2004,"Angola",4086.85907826019,64.595,1.17629781841887,5.12110974203731,48.1,48.3,7.5,63.3866542515918,7.69999980926514,53.1037662627676,48.003512195122,47,64,15976715,0.24,0.25,1,8.3155320024854,4.16813700841226,0.162372064369659,1.63337116205695,3.87328217711172,3.87743156065853,2.01490302054226,4.14925333852125,2.04122030408888,4.04366208098949,3.87127417896275,3.85014760171006,4.15888308335967
"19",19,"AO",2005,"Angola",4667.34947452207,63.831,1.15788035765145,4.15800412499385,48.8,49.8,7.30000019073486,70.9581370162374,7.30000019073486,58.3971666565554,48.5388048780488,47,45,16544376,0.25,0.24,0,8.44834662519516,4.15623896575969,0.146591055722837,1.42503518149734,3.8877303128591,3.90801498403061,1.98787437428241,4.26209008365777,1.98787437428241,4.09384267097097,3.88236357861192,3.85014760171006,3.80666248977032
"20",20,"AO",2006,"Angola",5444.88990857183,63.058,1.30040253097564,4.54243613521467,49.5,51.3,7.30000019073486,110.864127150343,7.30000019073486,54.7275790105247,49.0070487804878,44,48,17122409,0.25,0.25,1,8.60243281635124,4.14405493778776,0.262673855751194,1.51346346179798,3.90197266957464,3.93769075217672,1.98787437428241,4.70830537178817,1.98787437428241,3.9846502739229,3.89196414042784,3.78418963391826,3.87120101090789
"21",21,"AO",2007,"Angola",6452.56237265902,62.278,1.41998548622173,3.38311089908754,50.2,52.8,7.30000019073486,115.45608797406,7.19999980926514,67.5457574521902,49.4357317073171,83,88,17712824,0.24,0.25,1,8.77223259797906,4.13160823341227,0.350646650590322,1.21879567054639,3.91601502669768,3.96651119071222,1.98787437428241,4.74889026697026,1.97408099953106,4.27668051174706,3.90067347664174,4.4188406077966,4.47733681447821
"22",22,"AO",2008,"Angola",7102.86994945139,61.491,1.45222838087168,3.84493151222799,51,54.3,7.40000009536743,176.72337691824,7.5,112.88641,49.8473902439024,81,79,18314441,0.25,0.24,0,8.86825419958782,4.1188908226401,0.373099191135993,1.3467557906346,3.93182563272433,3.99452422693989,2.00148001309761,5.17458566779212,2.01490302054226,4.7263820918997,3.90896614285894,4.39444915467244,4.36944785246702
"23",23,"AO",2009,"Angola",7038.9599284063,60.701,1.47074083369217,4.37059616680301,51.8,55.8,7.59999990463257,174.329248051782,8,111.44563,50.2510243902439,73,77,18926650,0.25,0.25,1,8.85921570079555,4.10596017239433,0.385766242339247,1.47489942241217,3.94739014926544,4.02177386938726,2.02814823474394,5.16094574138485,2.07944154167984,4.71353684865487,3.9170309326069,4.29045944114839,4.34380542185368
"24",24,"AO",2010,"Angola",7047.05375659217,59.903,1.55596562792277,3.40825833665495,52.6,57.2,7.59999990463257,143.782489937105,8,111.01668,50.6541707317073,91,93,19549124,0.26,0.25,0,8.86036490159255,4.09272658733972,0.442096335488285,1.22620140910325,3.96271611974366,4.04655389838575,2.02814823474394,4.96830167109325,2.07944154167984,4.70968046029316,3.92502157146466,4.51085950651685,4.53259949315326
"25",25,"AO",2011,"Angola",7094.08401189458,59.1,2.01067263558038,3.44237596432387,53.4,58.7,7.59999990463257,177.600226926805,8,109.55026,51.0593170731707,86,88,20180490,0.28,0.26,0,8.86701647793254,4.07923092441205,-0.628276517384797,1.23616192027406,3.97781074596615,4.07243972683405,2.02814823474394,5.17953510829827,2.07944154167984,4.69638343938416,3.93298803673703,4.45434729625351,4.47733681447821
"26",26,"AO",2012,"Angola",7232.78002062288,58.301,1.7144487653228,3.47405126927444,54.3,60.1,7.5,190.462322550529,7.90000009536743,74.0976681027795,51.464,91,97,20820525,0.28,0.28,1,8.8863787530898,4.065619245868,-0.30598638194363,1.24532142570496,3.99452422693989,4.09600984154116,2.01490302054226,5.24945439311835,2.0668627715448,4.28530725298684,3.9408825341087,4.51085950651685,4.57471097850338
"27",27,"AR",2000,"Argentina",17818.2907612714,10.858,3.82290241621381,9.21275684604518,96.5,91.7,15,709.862297337986,17.1000003814697,113.10887,73.7456585365854,83,91,36903067,0.02,0.0434801039992581,0.643596173713221,9.53938081373238,2.38490213548326,1.34100992894089,2.22058913729454,4.56954300834494,4.51852237926242,2.70805020110221,6.56507100381384,2.83907848581678,4.72835080621843,4.30062212618664,4.4188406077966,4.51085950651685
"28",28,"AR",2001,"Argentina",17376.2680508745,10.671,3.55835157983204,9.37589133508115,96.7,92.2,18.2999992370605,676.228671122231,17.5,113.69707,73.9536829268293,83,89,37273361,0.02,0.02,1,10.1552809332151,2.36752978163443,1.26929739825508,2.23814164307905,4.57161340245925,4.52396013056255,2.90690101815669,6.51653128973314,2.86220088092947,4.73353763085541,4.30343899084879,4.4188406077966,4.48863636973214
"29",29,"AR",2002,"Argentina",12821.8712306931,10.481,3.27595661635645,8.31392581691301,96.9,92.7,17.8999996185303,225.464577314019,18.7999992370605,114.083,74.1587804878049,93,95,37627545,0.03,0.02,0,9.76605370486782,2.34956409418804,1.1866099230327,2.1179319181196,4.57367951889672,4.52936847257181,2.88480069153555,5.41816306152162,2.93385682925401,4.73692625365542,4.30620847678319,4.53259949315326,4.55387689160054
"30",30,"AR",2003,"Argentina",17092.0593035209,10.29,3.50606602599061,8.21606599205151,97.1,93.2,16.1000003814697,280.420366030039,18.7999992370605,112.13743,74.3599512195122,96,97,37970411,0.03,0.03,1,9.61238740105212,2.33117254984596,1.25449461860655,2.10609150473269,4.57574137529728,4.53474772169155,2.77881929568419,5.63628978458433,2.93385682925401,4.71972517265157,4.30891750684862,4.56434819146784,4.57471097850338
"31",31,"AR",2004,"Argentina",16708.9333386067,10.101,4.07661638080399,8.18813868394096,97.3,93.7,12.6000003814697,327.299667178259,14.6000003814697,112.92686,74.5577317073171,93,99,38308779,0.03,0.03,1,9.79139320552562,2.31263442884705,1.4052673259109,2.10268660511786,4.57779898919196,4.54009818924438,2.5336968442328,5.79087616463604,2.68102155484235,4.72674035251416,4.31157374753416,4.53259949315326,4.59511985013459
"32",32,"AR",2005,"Argentina",16650.7610282856,9.916,4.16457700342172,8.32966842641529,97.5,94.1,10.6000003814697,394.837681444536,12.6000003814697,112.2799,74.7516585365854,98,99,38647854,0.03,0.03,1,9.71340845785713,2.29414961417294,1.42661471065855,2.11982365063445,4.5798523780038,4.54435804659133,2.36085403710573,5.97847474739319,2.5336968442328,4.72099486086272,4.31417139980506,4.58496747867057,4.59511985013459
"33",33,"AR",2006,"Argentina",19943.1121721083,9.73399999999999,4.46889761484307,8.25579043831115,97.7,94.6,10.1000003814697,453.704440840454,12.6000003814697,113.60159,74.9412195121951,91,97,38988923,0.02,0.03,1,10.1711139377126,2.27562491141126,1.49714175960677,2.11091482546056,4.58190155904874,4.54965747605783,2.31253546161649,6.1174459746768,2.5336968442328,4.73269750266797,4.31670406641428,4.51085950651685,4.57471097850338
"34",34,"AR",2007,"Argentina",21851.3435372034,9.55500000000001,4.5870881088593,8.21230975972478,97.9,95,8.5,547.992261520378,11,114.78757,75.1269024390244,91,94,39331357,0.02,0.02,1,10.4057527833706,2.25706457769224,1.52324542381497,2.10563421882093,4.58394654953646,4.55387689160054,2.14006616349627,6.30626116553513,2.39789527279837,4.74308320276195,4.31917871618231,4.51085950651685,4.54329478227
"35",35,"AR",2008,"Argentina",19785.1031596352,9.378,4.79021437171608,8.28420914359408,98.1,95.5,7.80000019073486,685.828779754621,9.80000019073486,116.41663,75.3081951219512,94,96,39676083,0.02,0.02,1,9.95212613083188,2.23836652066739,1.5665751644331,2.11435118990635,4.58598736657132,4.55912624748668,2.05412375814873,6.53062800437814,2.28238240513927,4.75717539450828,4.32158896184481,4.54329478227,4.56434819146784
"36",36,"AR",2009,"Argentina",20011.034202082,9.205,4.48832218937802,9.40816381503354,98.2,95.9,8.60000038146973,725.740182267203,9.89999961853027,116.72144,75.4870975609756,94,99,40023641,0.02,0.02,1,9.68445834278783,2.21974681468504,1.50147895472078,2.24157780331692,4.58700621536042,4.56330598188939,2.15176224761641,6.58719207510701,2.29253471860825,4.7597902413557,4.32396174841896,4.54329478227,4.59511985013459
"37",37,"AR",2010,"Argentina",22798.7983677512,9.03400000000001,4.47096498994012,8.18773989266296,98.4,96.4,7.69999980926514,750.880184837362,9.19999980926514,117.34668,75.6635609756098,94,98,40374224,0.02,0.02,1,10.159251627017,2.20099523723241,1.49760426674481,2.10263790039937,4.58904080405821,4.5685062016165,2.04122030408888,6.62124609820706,2.21920346332294,4.76513263046095,4.32629668359575,4.54329478227,4.58496747867057
"38",38,"AR",2011,"Argentina",26169.9411554801,8.867,12.6607526654975,7.87268916362116,98.6,96.8,7.19999980926514,866.284220369641,8.60000038146973,116.86673,75.8386097560976,92,95,40728738,0.03,0.02,0,9.9927595886873,2.18233652039787,1.96493907784155,2.06339970210972,4.59107126160859,4.57264699428253,1.97408099953106,6.76421305375807,2.15176224761641,4.761034225747,4.32860752650366,4.52178857704904,4.55387689160054
"39",39,"AR",2012,"Argentina",25945.8897363167,8.705,12.0938756204254,8.49336164063353,98.7,97.2,7.19999980926514,995.177064704567,8.39999961853027,108.104262674022,76.0126829268293,91,94,41086927,0.03,0.03,1,9.97572038673071,2.16389757322015,2.92100510546303,2.13928487491494,4.59208494643944,4.57677071146639,1.97408099953106,6.90292067580353,2.1282316604362,4.66820834278195,4.33090020697948,4.51085950651685,4.54329478227
"40",40,"AZ",2000,"Azerbaijan",4458.99842046179,48.614,3.66627102850185,4.67081300996185,74,62.1,5.80000019073486,30.3381647194914,6.59999990463257,96.29398,66.758243902439,76,67,8048600,0.01,-0.0169602735768379,0.543488670963767,8.40267945039144,3.88391155526707,1.29917507699082,1.54133314859746,4.30406509320417,4.12874598893943,1.75785795043769,3.41240648163234,1.88706963458277,4.56740580386979,4.20107779381074,4.33073334028633,4.20469261939097
"41",41,"AZ",2001,"Azerbaijan",4862.61902812589,48.413,3.54710548377552,4.4824409651994,74.8,64.6,5.69999980926514,31.2203812835426,6.5,98.03727,67.1502926829268,77,68,8111200,0.01,0.01,1,8.48933246641906,3.87976837269872,1.26613191422032,1.50016775634894,4.31481788498043,4.16821441078856,1.74046614137825,3.44107112781036,1.87180217690159,4.58534771249498,4.20693328160348,4.34380542185368,4.21950770517611
"42",42,"AZ",2002,"Azerbaijan",5338.07635384379,48.213,3.62394434620868,4.46710557571759,75.6,67.1,5.59999990463257,33.6409505904728,6.40000009536743,97.10727,67.5610731707317,76,66,8171950,0.02,0.01,0,8.58262063369203,3.87562869423504,1.28756303105638,1.4967406766816,4.32545628318549,4.20618404397764,1.72276658071121,3.51574409244845,1.85629800526679,4.5758162437613,4.21303197651936,4.33073334028633,4.18965474202643
"43",43,"AZ",2003,"Azerbaijan",5891.13713490129,48.012,3.71816992749663,6.56328803918276,76.3,69.6,5.69999980926514,57.0492931323713,5,93.37204,68.0036829268293,77,67,8234100,0.02,0.02,1,8.68120431996425,3.8714509796631,1.31323159226148,1.88149170286964,4.33467293829041,4.24276456734037,1.74046614137825,4.04391568591356,1.6094379124341,4.53659194281665,4.21956186439814,4.34380542185368,4.20469261939097
"44",44,"AZ",2004,"Azerbaijan",6435.44813523201,47.811,3.86322963943899,7.92454394912075,77.1,72.1,5.59999990463257,81.2584850828094,5.30000019073486,95.41022,68.4701951219512,77,67,8306500,0.02,0.02,1,8.76957675789015,3.86725573854561,1.35150352779849,2.06996477225525,4.34510328056928,4.2780540442909,1.72276658071121,4.39763524754565,1.66770685654578,4.55818570059906,4.22639854287261,4.34380542185368,4.20469261939097
"45",45,"AZ",2005,"Azerbaijan",8051.67479378506,47.611,4.09180192686952,7.863295944023,77.9,74.6,6.40000009536743,121.632931301509,5.30000019073486,92.78384,68.9372682926829,75,67,8391850,0.02,0.02,1,8.99363539769083,3.8630638269766,1.40898544194947,2.06220584984695,4.3554259528767,4.31214050720972,1.85629800526679,4.80100774949212,1.66770685654578,4.53027248669735,4.23319693588652,4.31748811353631,4.20469261939097
"46",46,"AZ",2006,"Azerbaijan",10711.1822517414,47.411,4.6162998626916,6.16806758663181,78.6,77,6.80000019073486,149.362894137944,7.30000019073486,91.04317,69.3747317073171,78,69,8484550,0.02,0.02,1,9.27904354500045,3.85885426928808,1.52959348868419,1.81938559382613,4.36437169943516,4.34380542185368,1.9169226402313,5.00637887597359,1.98787437428241,4.51133378963123,4.2395227047772,4.35670882668959,4.23410650459726
"47",47,"AZ",2007,"Azerbaijan",13243.2128817999,47.21,4.82748522951068,5.09525292732722,79.3,79.5,6.5,192.012072802624,5.09999990463257,94.61507,69.756,79,75,8581300,0.02,0.02,1,9.49124046484117,3.8546057345582,1.57432567565986,1.62830930770501,4.3732381286408,4.37575702166029,1.87180217690159,5.2575582492313,1.62924052103078,4.54981676569615,4.24500343850721,4.36944785246702,4.31748811353631
"48",48,"AZ",2008,"Azerbaijan",14364.9942493346,47.01,5.21507873656344,4.37406647041383,80.1,82,6.09999990463257,240.697100640433,5,93.80725,70.0629268292683,81,79,8763400,0.02,0.02,1,9.57254957108854,3.85036034503604,1.65155418643338,1.47569311885009,4.38327585407431,4.40671924726425,1.80828875554526,5.48353929918442,1.6094379124341,4.54124214513617,4.2493937929354,4.39444915467244,4.36944785246702
"49",49,"AZ",2009,"Azerbaijan",15393.8932735728,46.81,4.76447046313596,5.85024048219201,80.1,82,5.69999980926514,288.350460635115,6.59999990463257,94.52098,70.2926585365854,81,85,8947243,0.02,0.02,1,9.64172616908158,3.84609685531198,1.56118640042409,1.76648276846586,4.38327585407431,4.40671924726425,1.74046614137825,5.66417661754624,1.88706963458277,4.54882182044101,4.25266736287384,4.39444915467244,4.44265125649032
"50",50,"AZ",2010,"Azerbaijan",15950.2574675275,46.599,5.05074885701121,5.33360009669139,80.2,82,5.59999990463257,310.286649636373,6.80000019073486,93.23661,70.4502926829268,81,89,9054332,0.02,0.02,1,9.67723025024744,3.84157908167388,1.61953652081068,1.67402645045044,4.38452351487247,4.40671924726425,1.72276658071121,5.73749654647583,1.9169226402313,4.53514045572024,4.25490739281337,4.39444915467244,4.48863636973214
"51",51,"AZ",2011,"Azerbaijan",15754.1523626148,46.377,10.4243151253636,5.00932502956876,80.2,82,5.40000009536743,359.006411213954,6.69999980926514,94.57047,70.5512926829268,87,92,9173082,0.02,0.02,1,9.6648592515771,3.83680364668231,1.80828396894253,1.61130118138362,4.38452351487247,4.40671924726425,1.68639897123086,5.88334024686351,1.90210749792903,4.54934527087866,4.25634000106401,4.46590811865458,4.52178857704904
"52",52,"AZ",2012,"Azerbaijan",15888.217965794,46.144,8.71801159610541,5.39383187885915,80.2,82,5.40000009536743,398.243148039549,6.5,96.86123,70.6249512195122,89,94,9295784,0.02,0.02,1,9.67333310508524,3.83176694166248,1.32648149992368,1.68525605605589,4.38452351487247,4.40671924726425,1.68639897123086,5.98706274346838,1.87180217690159,4.57327933563491,4.25738349876919,4.48863636973214,4.54329478227
"53",53,"BF",2000,"Burkina Faso",1063.87339099114,82.156,0.0897168352983095,5.13142499133592,59.9,11.6,3,11.5420428213776,2.20000004768372,37.31716,50.482756097561,45,48,11607944,0.08,0.150611386881187,0.784538261616235,6.96967166939193,4.4086198789434,-2.41109684304286,1.63538339669892,4.0926765051214,2.45100509811232,1.09861228866811,2.4459962663302,0.788457382038688,3.61945327447685,3.92163181455477,3.80666248977032,3.87120101090789
"54",54,"BF",2001,"Burkina Faso",1101.8372411239,81.46,0.0834938322864069,4.93974364222666,61.8,12.1,2.29999995231628,11.6311863606774,1.70000004768372,38.9295,50.8580731707317,62,63,11946080,0.07,0.08,1,7.00473428472507,4.40011210222027,-2.48298251468692,1.59731343556717,4.12390336446365,2.4932054526027,0.832909102203052,2.45368996998474,0.530628279111417,3.66175231797451,3.92903887431233,4.12713438504509,4.14313472639153
"55",55,"BF",2002,"Burkina Faso",1125.50784505607,80.742,0.0817115644994929,5.01066447272085,63.6,12.7,3,13.4050227673091,2.09999990463257,39.92949,51.272756097561,69,64,12296399,0.06,0.07,1,7.02598963060776,4.39125888598746,-2.50455973879179,1.61156853558789,4.15261347034608,2.54160199346455,1.09861228866811,2.59562947010566,0.741937299316314,3.68711514864195,3.937159540886,4.23410650459726,4.15888308335967
"56",56,"BF",2003,"Burkina Faso",1178.56334836571,80.004,0.0851639683939267,5.52342011278471,65.4,13.2,2.79999995231628,18.6325706899713,2,42.19599,51.7175609756098,79,76,12659086,0.06,0.06,1,7.07205147431779,4.38207663342392,-2.46317684077147,1.70899725407447,4.18052225846315,2.58021682959233,1.02961940015126,2.92491116167347,0.693147180559945,3.74232519283025,3.94579739454747,4.36944785246702,4.33073334028633
"57",57,"BF",2004,"Burkina Faso",1195.90229129939,79.243,0.0846819972414233,6.1114931880396,67.3,13.8,2.79999995231628,23.9548858030992,2,47.28454,52.1827804878049,79,78,13034258,0.06,0.06,1,7.08665623493529,4.37251908078053,-2.46885224724227,1.81017112762106,4.20916023665068,2.62466859216316,1.02961940015126,3.17617230318113,0.693147180559945,3.85618339217653,3.95475256475508,4.36944785246702,4.35670882668959
"58",58,"BF",2005,"Burkina Faso",1261.95614168369,78.463,0.0838753505550506,6.87428914712866,69.1,14.4,2.70000004768372,27.9783211000721,1.89999997615814,51.79906,52.6587073170732,82,84,13421929,0.06,0.06,1,7.14041828947324,4.36262717609427,-2.47842350420513,1.92778824142553,4.23555473077362,2.66722820658195,0.99325179067092,3.33142996386564,0.641853873624047,3.94737200238264,3.96383160604702,4.40671924726425,4.43081679884331
"59",59,"BF",2006,"Burkina Faso",1308.33984398286,77.661,0.0984250980140219,7.36714502971877,71,15,2.29999995231628,27.6767288032327,1.70000004768372,55.77155,53.1396829268293,86,88,13822257,0.06,0.06,1,7.17651431782865,4.35235320086239,-2.31845944632838,1.99703025390826,4.26267987704132,2.70805020110221,0.832909102203052,3.32059194469181,0.530628279111417,4.02126388273535,3.97292397356244,4.45434729625351,4.47733681447821
"60",60,"BF",2007,"Burkina Faso",1316.21108557983,76.837,0.115663809287974,7.65176196099074,72.8,15.6,3.29999995231628,31.5343749805196,2.40000009536743,61.65221,53.6196829268293,89,94,14235075,0.07,0.06,0,7.18251249839943,4.34168629497265,-2.15706749157071,2.03493594301661,4.28771595520264,2.74727091425549,1.19392245402282,3.45107822005301,0.875468777090328,4.1215090764942,3.98191621945257,4.48863636973214,4.54329478227
"61",61,"BF",2008,"Burkina Faso",1352.22048009766,76.007,0.115815961722404,8.57728610216999,74.6,16.2,3.29999995231628,38.6437958635379,2.40000009536743,67.90351,54.0941951219512,93,94,14659646,0.06,0.07,1,7.20950332030261,4.33082544130806,-2.15575288463397,2.14911755835647,4.31214050720972,2.78501124223834,1.19392245402282,3.65438624115342,0.875468777090328,4.21808772689574,3.99072688105576,4.53259949315326,4.54329478227
"62",62,"BF",2009,"Burkina Faso",1352.16690007191,75.172,0.110289608450287,7.27746155472111,76.4,16.8,3.29999995231628,41.0582812821914,2.40000009536743,72.92447,54.5576829268293,92,94,15094967,0.07,0.06,0,7.20946369578273,4.31977882119435,-2.20464556885365,1.98478211386465,4.33598269617247,2.82137888640921,1.19392245402282,3.71499255202476,0.875468777090328,4.28942424798655,3.9992585442835,4.52178857704904,4.54329478227
"63",63,"BF",2010,"Burkina Faso",1417.70123858955,74.335,0.108309024468279,7.35963535656589,78.2,17.4,3.29999995231628,41.4321974165555,2.29999995231628,74.57179,55.006756097561,91,92,15540284,0.07,0.07,1,7.25679199278445,4.30858190406531,-2.22276680002318,1.99601038756859,4.35926964755127,2.85647020622048,1.19392245402282,3.72405829394311,0.832909102203052,4.31176228555888,4.00745601582596,4.51085950651685,4.52178857704904
"64",64,"BF",2011,"Burkina Faso",1435.3593643803,73.495,-1.14942937435954,6.36732226895076,80,18,3.29999995231628,38.6009494088725,2.40000009536743,79.03977,55.4404878048781,91,89,15995313,0.06,0.07,1,7.26917052498141,4.29721737669395,-2.00465001260871,1.85117901526375,4.38202663467388,2.89037175789616,1.19392245402282,3.65327687225309,0.875468777090328,4.36995114351635,4.01531015363223,4.51085950651685,4.48863636973214
"65",65,"BF",2012,"Burkina Faso",1527.85572807288,72.654,-3.09401545427952,6.16718645493756,81.7,18.6,3.29999995231628,37.7737493718514,2.29999995231628,82.55109,55.8620243902439,90,87,16460141,0.06,0.06,1,7.33162054646826,4.28570844700028,-2.14535309487548,1.81924272985384,4.40305400186596,2.92316158071916,1.19392245402282,3.63161440031363,0.832909102203052,4.41341737439768,4.02288480028721,4.49980967033027,4.46590811865458
